Data collection started on {01/23/2018 15:27:39.346}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]
4.5400000000	-6.6910811017	-21.0955977722	-21.6754406043	-1.8234531167	-9.4834821088	-0.9842069123	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8401617456	0.0950331884	-0.5551232166	-0.3548027771	0.0403448539	-0.9165789273	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0082703899	-0.0934767681	-0.2284275578	0.2177462425	-0.1457236591	-0.0101014725	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8711375601	2.8101014725	2.4750377661	2.4750377661	
4.5600000000	-0.4501411460	7.1335927367	-25.3070878157	11.2077515831	-4.1733424887	-1.3351644160	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9372091249	0.1376363775	-0.6999008164	-0.3519951171	0.0292362860	-0.9411154345	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0086976425	-0.0925612268	-0.2263523308	0.2136568246	-0.1429159991	-0.0074158846	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9016556039	2.8369573510	2.4750377661	2.4750377661	
4.5800000000	7.4540321965	34.6150911727	-21.8432898451	16.2279697871	2.9831387808	2.7695124743	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9575951781	0.1808499275	-0.7608148318	-0.3237964446	-0.0316777295	-0.9405050736	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0087586786	-0.0921950103	-0.2293430991	0.2164034485	-0.1448081178	0.0005188067	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8662546731	2.8259708553	2.4750377661	2.4750377661	
4.6000000000	10.0480659190	49.2790112154	-11.5739681086	16.0143434806	8.6594949264	4.8599984741	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9171892882	0.1408102541	-0.7739986267	-0.2673990997	-0.1214007782	-0.9817654688	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0051575494	-0.0927443351	-0.2279392691	0.2166475929	-0.1465171283	0.0079652094	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8699168383	2.8198672465	2.4750377661	2.4750377661	
4.6200000000	13.8170443275	42.6413366903	8.8426031891	14.7783627070	12.5200274662	1.7471580072	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8474860761	0.0613412680	-0.7450675212	-0.2094148165	-0.1710841535	-0.9809109636	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0012512398	-0.0936598764	-0.2284275578	0.2165255207	-0.1467612726	-0.0099183642	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9175249866	2.8052185855	2.4750377661	2.4750377661	
4.6400000000	16.5789272908	16.6399633783	23.9032578012	8.5221637293	15.1140611887	0.3891050584	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7577630274	0.0333867399	-0.6817120623	-0.2124666209	-0.1504539559	-0.9464866102	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0010681315	-0.0950026703	-0.2266575113	0.2151216907	-0.1477988861	-0.0022278172	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8479438468	2.8332951858	2.4750377661	2.4750377661	
4.6600000000	8.2627603571	-5.1804379339	24.2999923705	-8.8883802548	11.8638895247	-1.5182726787	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6945296407	0.0040894179	-0.5735561151	-0.2365148394	-0.1224994278	-0.8640878920	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000915541	-0.0958571756	-0.2270847639	0.2170138094	-0.1482261387	0.0019226368	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8857862211	2.8638132296	2.4750377661	2.4750377661	
4.6800000000	-6.9352254520	-21.2634470130	13.3897917144	-18.1200885023	5.2262149996	0.8926527810	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6541237507	-0.0457160296	-0.4476997024	-0.2892500191	-0.0322880903	-0.7277332723	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0014343481	-0.0956130312	-0.2273289082	0.2171358816	-0.1519493400	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8809033341	2.8247501335	2.4750377661	2.4750377661	
4.7000000000	-12.7641718166	-37.7126726177	1.7929350729	-14.3511100938	-4.9820706493	2.3117418173	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6489967193	-0.0407110704	-0.3350270848	-0.3090257115	-0.0170290684	-0.7519035630	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0033875029	-0.0956740673	-0.2269016556	0.2179903868	-0.1514000153	0.0114442664	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8711375601	2.8491645686	2.4750377661	2.4750377661	
4.7200000000	-15.9685664149	-49.7367818723	-7.3777370871	-11.8028534371	-12.7183947509	3.3798733501	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6841535058	0.0208133059	-0.3280689708	-0.3261158160	-0.0086060883	-0.8001220722	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0052185855	-0.0945754177	-0.2257419699	0.2157320516	-0.1465781643	-0.0053406577	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8674753948	2.8345159075	2.4750377661	2.4750377661	
4.7400000000	-10.4448004883	-49.0653849088	-9.3156328679	-7.0115205615	-13.6491950866	1.9302662699	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7722896162	0.0889295796	-0.4558785382	-0.3306324865	-0.0095826658	-0.9053482872	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0063172351	-0.0945143816	-0.2265354391	0.2207370108	-0.1456626230	-0.0096131838	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8479438468	2.8308537423	2.4750377661	2.4750377661	
4.7600000000	-8.7968261234	-25.2002746624	-11.4824139773	-0.0991836423	-9.8344396124	-0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8584725719	0.1393453880	-0.5659876402	-0.3543144884	0.0720836194	-0.9203631647	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0092469673	-0.0930495155	-0.2277561608	0.2164034485	-0.1469443809	0.0021667811	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8747997253	2.8467231250	2.4750377661	2.4750377661	
4.7800000000	-4.3564507515	2.8305485618	-14.8546578164	13.6949721523	-3.3798733501	0.4501411460	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9490501259	0.1607080186	-0.7125963226	-0.3651789120	0.0265506981	-0.9446555276	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0105897612	-0.0917677577	-0.2287327382	0.2153047990	-0.1468833448	-0.0078431373	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8601510643	2.7942320897	2.4750377661	2.4750377661	
4.8000000000	3.0899519341	35.0576028077	-10.2616922255	15.1293202106	3.3951323720	4.6158541238	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9845731289	0.1663233387	-0.7659418631	-0.3213550011	-0.0598764019	-0.9403830014	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0090638590	-0.0927443351	-0.2278782330	0.2157320516	-0.1449301900	-0.0029602502	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8967727169	2.7966735332	2.4750377661	2.4750377661	
4.8200000000	3.5019455253	55.5809872587	-1.7471580072	12.0012207218	9.3614099336	7.1183337148	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9313496605	0.1260395209	-0.7943846799	-0.2609292744	-0.1327534905	-0.9788357366	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0070496681	-0.0914625772	-0.2294041352	0.2137178607	-0.1453574426	0.0099183642	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8833447776	2.8638132296	2.4750377661	2.4750377661	
4.8400000000	8.2780193790	42.4277103838	16.3958190280	13.2372014954	13.1303883421	2.0675974670	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8732433051	0.0248416876	-0.7708247501	-0.2024567025	-0.2031891356	-1.0132600900	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0038757916	-0.0923781186	-0.2278782330	0.2159151598	-0.1474326696	0.0062561990	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8589303426	2.8125429160	2.4750377661	2.4750377661	
4.8600000000	14.2595559625	16.4721141375	23.7964446479	0.2670328832	14.5037003128	0.3128099489	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7615472648	-0.0132448310	-0.6839093614	-0.1974517433	-0.1633936065	-0.9192645151	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0015564202	-0.0929274434	-0.2287327382	0.2148165103	-0.1487144274	-0.0182803082	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8857862211	2.8686961166	2.4750377661	2.4750377661	
4.8800000000	10.8415350576	-3.9597161822	16.8230716411	-12.2453650721	11.7265583276	0.6637674525	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6930647745	-0.0083619440	-0.4352483406	-0.2329747463	-0.1176165408	-0.8540779736	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0022278172	-0.0942092012	-0.2286106661	0.2164034485	-0.1477378500	0.0012512398	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8540474556	2.8528267338	2.4750377661	2.4750377661	
4.9000000000	0.5569542992	-24.4373235676	-0.2365148394	-13.6797131304	3.9902342260	-0.5111772335	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6511940185	-0.0637827115	-0.3443045701	-0.2818036164	-0.0471808957	-0.7738765545	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0025940337	-0.0932936599	-0.2275730526	0.2152437629	-0.1513389792	-0.0140077821	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8552681773	2.8760204471	2.4750377661	2.4750377661	
4.9200000000	-3.9291981384	-42.4124513619	-11.5129320211	-9.9565117876	-5.1346608682	-0.2212558175	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6764629587	-0.0007934691	-0.3296559091	-0.3001144427	-0.0357061112	-0.7381094072	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0041809720	-0.0928664073	-0.2266575113	0.2181734951	-0.1470664530	-0.0102235447	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8955519951	2.8284122988	2.4750377661	2.4750377661	
4.9400000000	-2.3270008392	-52.2240024414	-18.2116426337	-7.8049897002	-12.6726176852	1.0605020218	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7796139467	0.0830701152	-0.4393987945	-0.3253833829	-0.0127565423	-0.8102540627	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0060730907	-0.0961623560	-0.2270847639	0.2207370108	-0.1463950561	-0.0047302968	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8845654994	2.8149843595	2.4750377661	2.4750377661	
4.9600000000	-1.3962005035	-41.4663920043	-24.2084382391	-2.2354467079	-14.3053330282	-0.9994659342	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8797131304	0.1143205921	-0.5987029831	-0.3466239414	0.0296025025	-0.8982681010	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0085755703	-0.0950637064	-0.2281223774	0.2197604334	-0.1463340200	-0.0164492256	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9163042649	2.8516060121	2.4750377661	2.4750377661	
4.9800000000	-0.8010986496	-10.6736858167	-24.6051728084	6.1417563134	-8.4458686198	-1.7166399634	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9803006027	0.1878080415	-0.7436026551	-0.3659113451	0.0667124437	-0.9102311742	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0083924620	-0.0940871290	-0.2284885939	0.2186617838	-0.1490806439	-0.0127260243	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8809033341	2.7991149767	2.4750377661	2.4750377661	
5.0000000000	5.5771725032	23.0640115969	-24.1016250858	17.1282520790	-1.4267185473	1.7166399634	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0111848631	0.1867093919	-0.8056153201	-0.3694514382	0.0237430381	-0.9602807660	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0096131838	-0.0935988403	-0.2281223774	0.2143892576	-0.1456015869	0.0034485389	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8772411688	2.8308537423	2.4750377661	2.4750377661	
5.0200000000	4.3717097734	54.4518196384	-15.3276874952	20.1190203708	7.0115205615	5.3330281529	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9416037232	0.0950331884	-0.8051270314	-0.3228198672	-0.0564583810	-0.9624780652	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0072938125	-0.0931715877	-0.2269016556	0.2158541238	-0.1473105974	-0.0021057450	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8699168383	2.8442816815	2.4750377661	2.4750377661	
5.0400000000	-1.8539711604	68.7190051118	1.1520561532	12.4437323568	12.3521782254	4.2496375982	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8235599298	0.0436408026	-0.7221179522	-0.2448157473	-0.1515526055	-0.9525902190	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0035095750	-0.0948195621	-0.2276951247	0.2178683146	-0.1460898756	0.0068665599	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8747997253	2.8137636378	2.4750377661	2.4750377661	
5.0600000000	1.6861219196	54.4518196384	26.2531471733	8.7510490578	13.7102311742	2.0065613794	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7196765087	0.0098268101	-0.6662088960	-0.2013580529	-0.1928130007	-0.9741969940	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0002136263	-0.0955519951	-0.2266575113	0.2155489433	-0.1487754635	0.0093690394	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8784618906	2.8638132296	2.4750377661	2.4750377661	
5.0800000000	9.6208133059	23.1097886625	36.0036621653	-3.2578011749	14.4121461814	2.2659647517	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6848859388	0.0265506981	-0.5756313420	-0.2012359808	-0.1555809873	-0.9286640726	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0021057450	-0.0946364538	-0.2274509804	0.2173189899	-0.1502403296	0.0043640803	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8760204471	2.8442816815	2.4750377661	2.4750377661	
5.1000000000	7.5303273060	-7.8049897002	29.9305714504	-13.8170443275	12.1995880064	0.6637674525	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6325169757	-0.0499885557	-0.4575875486	-0.2337071794	-0.1141985199	-0.9181658656	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0013122759	-0.0953688869	-0.2269626917	0.2175020981	-0.1529869535	0.0126039521	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8760204471	2.8369573510	2.4750377661	2.4750377661	
5.1200000000	-4.7074082551	-29.6406500343	11.6350041962	-17.8606851301	4.4022278172	0.8163576715	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6277561608	-0.0559700923	-0.3362478065	-0.2759441520	-0.0072632944	-0.7505607691	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0007019150	-0.0964675364	-0.2260471504	0.2201266499	-0.1479819944	0.0032654307	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8809033341	2.8491645686	2.4750377661	2.4750377661	
5.1400000000	-10.0480659190	-51.3084611276	-2.9373617151	-8.9951934081	-6.1264972915	0.9994659342	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6442359045	-0.0131227588	-0.2854657816	-0.3058518349	-0.0128786145	-0.7313954376	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0007629511	-0.0970168612	-0.2272068360	0.2189059281	-0.1485313191	0.0086366064	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8467231250	2.8393987945	2.4750377661	2.4750377661	
5.1600000000	-12.9777981231	-63.1952391852	-8.7205310140	-10.7194628824	-14.9309529259	2.8305485618	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7433585107	0.0305790799	-0.4025329976	-0.3165941863	-0.0454718853	-0.7700923171	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0040588998	-0.0959792477	-0.2261692226	0.2229953460	-0.1467002365	-0.0012512398	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9163042649	2.8564888991	2.4750377661	2.4750377661	
5.1800000000	-14.4731822690	-58.7853818570	-13.2524605173	-9.8954757000	-18.8982986191	0.8316166934	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8488288701	0.0945448997	-0.5553673610	-0.3242847333	-0.0188601511	-0.8734874495	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0067444877	-0.0948195621	-0.2285496300	0.2184786755	-0.1471274891	-0.0085145342	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8589303426	2.8357366293	2.4750377661	2.4750377661	
5.2000000000	-10.1091020066	-27.0313572900	-15.2056153201	-0.3433279927	-11.5434500649	-0.6332494087	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9805447471	0.1799954223	-0.7396963455	-0.3714045930	0.0762340734	-0.9231708248	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0088197147	-0.0933546960	-0.2274509804	0.2169527733	-0.1465171283	-0.0101014725	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9004348821	2.8052185855	2.4750377661	2.4750377661	
5.2200000000	0.3585870146	7.7592126345	-19.0966659037	17.5402456703	-3.5629816129	-0.0839246204	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0338902876	0.1774319066	-0.8031738766	-0.3768978408	0.0227664607	-0.9698023957	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0113221942	-0.0920729381	-0.2285496300	0.2171969177	-0.1460898756	-0.0006408789	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8845654994	2.8332951858	2.4750377661	2.4750377661	
5.2400000000	1.8081940948	46.6392004273	-14.0917067216	20.0732433051	4.3869687953	3.3951323720	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9641870756	0.1184710460	-0.8217288472	-0.3401541161	-0.0437628748	-0.9373311971	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0100404364	-0.0928053712	-0.2283054856	0.2198825055	-0.1460898756	0.0016784924	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8821240558	2.8137636378	2.4750377661	2.4750377661	
5.2600000000	2.5406271458	68.7800411994	-2.7389944305	12.7794308385	10.7347219043	4.8599984741	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8654306859	0.0586556802	-0.7746089876	-0.2617837797	-0.1403219654	-0.9496604868	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0078431373	-0.0925001907	-0.2272068360	0.2132906081	-0.1502403296	-0.0011902037	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9089799344	2.8357366293	2.4750377661	2.4750377661	
5.2800000000	10.8567940795	52.8496223392	19.7375448234	12.7946898604	13.1761654078	2.0065613794	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7594720378	-0.0006713970	-0.6963607233	-0.1961089494	-0.2090486000	-1.0038605325	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0016784924	-0.0934767681	-0.2280613413	0.2164034485	-0.1477378500	0.0054016938	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8833447776	2.7771419852	2.4750377661	2.4750377661	
5.3000000000	17.8606851301	18.3184557870	31.8379491875	3.3493553063	16.7315175097	0.3891050584	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6996566720	0.0188601511	-0.6187228199	-0.1834134432	-0.1814602884	-0.9768825818	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0008850233	-0.0940871290	-0.2275120165	0.2189059281	-0.1517662318	0.0083924620	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8833447776	2.8076600290	2.4750377661	2.4750377661	
5.3200000000	8.0796520943	-8.3848325322	17.0977340352	-14.2290379187	11.9096665904	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6127412833	-0.0779430838	-0.4406195163	-0.2179598688	-0.1211566339	-0.8684824903	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0006408789	-0.0952468147	-0.2270237278	0.2196993973	-0.1506675822	0.0115053025	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8491645686	2.8357366293	2.4750377661	2.4750377661	
5.3400000000	-5.3788052186	-25.9479667353	1.3962005035	-17.3418783856	2.9221026932	-0.4348821241	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6304417487	-0.0579232471	-0.3213550011	-0.2899824521	-0.0269169146	-0.7302967880	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0022888533	-0.0950026703	-0.2262912947	0.2168307012	-0.1499961852	-0.0215152209	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8625925078	2.7954528115	2.4750377661	2.4750377661	
5.3600000000	-7.4845502403	-46.3187609674	-11.4061188678	-12.1080338750	-8.2780193790	0.8773937591	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6625467308	-0.0119020371	-0.2899824521	-0.3198901350	-0.0221560998	-0.7260242618	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0035706111	-0.0954299229	-0.2273899443	0.2153047990	-0.1492637522	-0.0126039521	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9211871519	2.8223086900	2.4750377661	2.4750377661	
5.3800000000	-2.8152895399	-60.1434348058	-17.2808422980	-8.7357900359	-13.3897917144	2.7847714961	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7571526665	0.1004043641	-0.4226749065	-0.3198901350	-0.0056763561	-0.8058594644	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0053406577	-0.0941481651	-0.2276951247	0.2158541238	-0.1451743343	-0.0005188067	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8686961166	2.8186465248	2.4750377661	2.4750377661	
5.4000000000	-2.9068436713	-56.2981612879	-20.8514534218	-3.4714274815	-12.1232928969	1.2741283284	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8628671702	0.1242084382	-0.5687953002	-0.3406424048	0.0092164492	-0.9167009995	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0086366064	-0.0948805982	-0.2280003052	0.2175020981	-0.1465171283	-0.0023498894	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8809033341	2.8540474556	2.4750377661	2.4750377661	
5.4200000000	-5.5008773938	-19.3865873198	-18.0590524147	2.8763256275	-8.2475013352	-0.9536888685	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9676050965	0.1741359579	-0.7259021897	-0.3678644999	0.0635385672	-0.8992446784	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0096742199	-0.0942702373	-0.2282444495	0.2186007477	-0.1473716335	-0.0066834516	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8796826123	2.8235294118	2.4750377661	2.4750377661	
